text,rating,category
I like the lightness of this oil wash. It has a scent that I’m not too fond of. The first time I used it I couldn’t stand the smell but I got used to it after a week. Are used to make my own oil cleanser but I got tired so these were my alternatives. I would probably purchase again.,5.0,Beauty_Personal_Care
"My daughter just had to have this, so I bought it for her for Christmas from Target.  The lid is very cheaply made and I don't think it will last long.  Also, the scroll button for the volume does not turn easily and when it does it takes a LOT of turning to change the volume up or down.  Returning this immediately - Hope I can find something both cute and functional!",2.0,Electronics
"Very effective powder, but was shipped in an envelope and got squashed, distributing a little more powder than expected.  The lid of the tube was crushed, which may have been the problem, but there were no perforations or anything to allow the powder to be easily spread from the can; we wound up tossing out clumps and sweeping it into place.<br /><br />Once in place though, the powder was highly effective not only in eliminating the odor but in discouraging the dog from repeating the misbehaviour.",4.0,Health_Household
Exactly what I wanted. Perfect!,5.0,Beauty_Personal_Care
Wrapped dislocated metatarsals.  Works to reset without doctors help.  Can wrap around socks.,5.0,Health_Household
"Los mejores prismaticos en su rango de precio, incluso comparables con prismaticos de aún más valor.<br /><br />Excelente nitidez<br /><br />Relativamente livianos (comparandolos con prismaticos de sus mismos aumentos)<br /><br />Para la astronomía funcionan bastante bien, puedes ver estrellas que no se logran ver a simple vista, incluso, y si tienes conocimiento en astronomia puedes llevar a ver nebulosas (existen prismaticos mejores para la astronimia, pero ninguno que brinde la misma comodida, los otros son más pesados y requieren que los uses tripode)<br /><br />Para la fotografía funcionan bastante bien, (jamás intentar fotografiar el sol cuando esta a pleno, solo hacerlo al atardecer, y no mirarlo directamente)<br /><br />Para la observación terrestre son muy buenos, puedes ver con claridad objetivos a varios kilómetros, ( en mi caso logro ver toda mi ciudad)",5.0,Electronics
their clear lenses. Hearts barely show up.,2.0,Electronics
"I like the fact that these are not as fishy smelling as other brands I've tried. There is some odor to them when you open the bottle that is vaguely fishy, but it's no where near as pronounced as other brands. No stomach upset at all nor have I noticed any aftertaste. Both are big plusses.<br /><br />The biggest negative is the size. They are a bit difficult for me to swallow. It's not impossible, but the size is somewhat off putting.",4.0,Health_Household
"I ordered the wrong size by accident so I returned it unopened, ASAP.",5.0,Home_Kitchen
"High quality screen, for extremely affordable black Friday price! Can't recommend enough.",5.0,Electronics
"It’s very soft love that part but the navy that it’s not a full bed set got me good I mean at least add A comforter! And I guess there is a specific way to put the darn, thing on your bed instructions are good but I’m not sure! What saved this is I needed something got my new bed",2.0,Home_Kitchen
the best highlighter on the market<br />i swear by this,5.0,Beauty_Personal_Care
This is a update working fine but the plastic feet keep moving if I move it to another place For the cost it's 👍. Putting this together does take some time with no written instructions!😕😕 .One thing 🤔 I did not notice is the basket for the silverware only after I was able to step back and looking at it the water tray does not catch any of Dropping water!!<br />I tried to post a picture of this but it would not let me say that they are working on it 🤓,4.0,Home_Kitchen
"Worked as described, only needed to program a self learning IR remote after losing my remote.",4.0,Electronics
"I cant believe I went this long without these!! So... my WHOLE life I've always had short and brittle toe nails. I've tried everything to make them longer and stronger. I've tried hair skin and nails vitamins which broke my skin out. I've tried gelatin vitamins, which helped my fingernails and not my toes. I've even went to the nail salon and had them put Acrylic over my toe nails, that still didn't work (and it didn't look right). I finally found out earlier this year that due to an auto immune disease I have, it affects the growth of my toe nails. So my whole adult life I was beating myself up over something I could never do anything about. ok fast forward to the product. I've seen these in the stores before and I always thought ya right, that would look hideous. I watched a few youtube videos first and I was shocked how good they looked. I immediately ordered some for my self. I freaking love them!!!!! They look soooooo real! I didn't tell my husband that I ordered them, and I told him I went to the nail salon and he didn't even notice. I eventually told him and was shocked. I cant believe I went this long without them. I will definitely be buying more. I'm going on vacation in December and you better believe I'll have a few packs in my suitcase in case some fall off but that's the least of my worries. I wish I had a before picture, my feet were never terrible I just would have preferred longer nails. I finally found something thats affordable and looks good. The nails are thin, they don't feel like eagle talons. Perfect length!",5.0,Beauty_Personal_Care
